player_name,archetype,data_origin,pes_public_base_ovr,ef_public_base_ovr,pes_screenshot_ovr,pes_screenshot_position,pes_age,pes_height_cm,pes_weight_kg,pes_offensive_awareness,pes_finishing,pes_kicking_power,pes_weak_foot_usage,pes_weak_foot_accuracy,pes_ball_control,pes_dribbling,pes_tight_possession,pes_balance,pes_low_pass,pes_lofted_pass,pes_place_kicking,pes_curl,pes_heading,pes_jump,pes_defensive_awareness,pes_ball_winning,pes_aggression,pes_speed,pes_acceleration,pes_physical_contact,pes_stamina,pes_form,pes_injury_resistance,pes_gk_awareness,pes_gk_catching,pes_gk_clearing,pes_gk_reflexes,pes_gk_reach,ef_screenshot_ovr,ef_screenshot_position,ef_playing_style,ef_booster_1,ef_booster_2,ef_age,ef_height_cm,ef_weight_kg,ef_foot,ef_condition,ef_offensive_awareness,ef_ball_control,ef_dribbling,ef_tight_possession,ef_low_pass,ef_lofted_pass,ef_finishing,ef_heading,ef_place_kicking,ef_curl,ef_defensive_awareness,ef_defensive_engagement,ef_tackling,ef_aggression,ef_goalkeeping,ef_gk_catching,ef_gk_parrying,ef_gk_reflexes,ef_gk_reach,ef_speed,ef_acceleration,ef_kicking_power,ef_jump,ef_physical,ef_balance,ef_stamina
Nicolas Otamendi,The Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,CB,32,183,,52,60,70,1,1,63,73,61,87,81,74,55,53,85,88,88,88,93,75,70,87,84,2,2,40,40,40,40,40,93,CB,The Destroyer,,,37,183,81,Right,D,52,63,60,61,72,74,51,85,55,53,89,91,88,93,40,40,40,40,40,74,70,70,88,87,64,84
Niklas Süle,Extra Frontman CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,99,96,CB,25,195,99,70,68,93,2,2,79,73,77,77,84,80,67,73,99,94,94,95,98,86,76,99,84,6,2,40,40,40,40,40,99,CB,Extra Frontman,,,30,195,99,Right,C,56,65,64,63,70,68,55,82,59,60,74,77,80,81,40,40,40,40,40,71,49,76,72,89,55,66
Nikola Maksimović,The Destroyer CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,95,94,CB,29,193,82,69,72,81,2,2,78,75,76,78,81,78,68,67,96,83,97,94,94,80,76,98,88,5,2,40,40,40,40,40,95,CB,The Destroyer,,,34,193,82,Right,C,53,60,60,60,66,66,53,78,53,61,85,84,87,86,40,40,40,40,40,70,68,65,82,93,58,77
Paolo Maldini,Offensive Full-back CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",93,88,93,CB,38,186,,60,56,72,2,2,75,78,72,87,84,76,59,63,80,80,97,82,74,82,76,75,78,2,0,40,40,40,40,40,88,CB,Offensive Full-back,,,26,186,85,Right,C,60,75,70,72,77,76,55,80,59,63,84,82,82,74,40,40,40,40,40,78,76,72,80,75,66,78
Pau Torres,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,94,90,CB,23,192,,57,62,73,0,1,73,75,67,91,83,77,55,66,86,79,91,90,84,80,76,80,80,2,2,40,40,40,40,40,94,CB,Build Up,,,28,192,81,Left,B,57,73,65,67,74,77,55,86,55,66,89,88,90,84,40,40,40,40,40,79,76,73,79,80,63,80
Pepe,The Destroyer CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,103,95,CB,36,188,81,74,69,81,2,2,80,78,74,76,82,78,70,69,92,91,99,93,90,86,85,97,85,7,2,40,40,40,40,40,103,CB,The Destroyer,,,32,188,81,Right,B,50,58,57,57,62,63,50,75,55,56,78,76,81,84,40,40,40,40,40,76,76,72,81,82,60,76
Pepe,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,93,91,CB,36,188,,53,96,67,1,1,63,66,60,59,94,68,55,60,83,87,75,88,97,79,67,83,72,2,0,40,40,40,40,40,93,CB,Build Up,,,42,188,81,Right,B,53,63,62,60,65,68,49,83,55,60,91,91,88,97,40,40,40,40,40,73,67,67,87,87,59,72
Presnel Kimpembe,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,87,91,CB,25,183,,55,62,68,0,1,73,75,69,90,85,70,57,66,77,78,89,81,86,86,72,81,76,1,0,40,40,40,40,40,87,CB,Build Up,,,30,187,77,Left,B,55,73,64,69,76,70,52,77,57,66,79,79,81,86,40,40,40,40,40,75,72,68,78,81,71,76
Raphaël Varane,Build Up CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,97,104,97,CB,27,191,81,66,65,82,1,2,87,77,77,86,85,89,68,69,92,99,95,98,92,94,87,96,90,6,2,40,40,40,40,40,104,CB,Build Up,,,23,191,81,Right,B,51,67,72,66,70,70,51,76,55,61,79,79,78,76,40,40,40,40,40,78,75,68,80,78,61,75
Rúben Dias,The Destroyer CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,98,102,98,CB,22,187,70,72,65,86,3,3,86,81,76,77,87,84,67,65,94,99,98,95,99,86,85,96,97,7,3,40,40,40,40,40,102,CB,The Destroyer,,,28,186,82,Right,C,51,65,59,60,67,70,49,78,59,51,85,79,83,84,40,40,40,40,40,64,62,67,77,82,58,77
Sergio Ramos,Extra Frontman CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,97,98,97,CB,34,184,82,72,72,84,2,3,84,83,85,87,82,86,82,83,96,97,92,94,99,85,80,91,90,6,2,40,40,40,40,40,98,CB,Extra Frontman,,,39,184,82,Right,C,60,70,65,72,70,73,59,85,68,70,78,73,83,83,40,40,40,40,40,62,59,72,83,76,72,65
Sergio Ramos,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",94,93,94,CB,33,184,,64,90,77,1,2,75,79,77,77,88,78,73,75,96,90,77,89,93,79,63,81,70,2,0,40,40,40,40,40,93,CB,Build Up,,,39,184,82,Right,B,64,75,70,77,78,78,63,96,73,75,87,78,89,93,40,40,40,40,40,67,63,77,90,84,77,70
Sol Campbell,The Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,86,89,CB,27,188,,50,58,65,1,1,61,64,57,95,74,62,50,53,81,79,92,82,79,85,65,90,73,2,1,40,40,40,40,40,86,CB,The Destroyer,,,27,188,93,Right,C,50,61,56,57,62,62,53,81,50,53,84,75,82,79,40,40,40,40,40,73,65,65,79,90,54,73
Stefan de Vrij,Build Up CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,92,100,92,CB,28,189,78,69,68,84,3,3,80,77,77,71,81,80,66,66,90,90,97,95,95,79,76,91,85,7,3,40,40,40,40,40,100,CB,Build Up,,,30,189,78,Right,B,52,69,63,68,73,71,59,78,56,59,79,79,81,75,40,40,40,40,40,68,64,68,76,80,57,76
Stefan de Vrij,The Destroyer CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,94,90,CB,28,189,,55,65,72,2,2,67,75,67,89,78,68,60,63,80,83,94,90,86,77,72,87,85,2,1,40,40,40,40,40,94,CB,The Destroyer,,,33,189,78,Right,B,55,67,64,67,76,68,56,80,60,63,90,88,90,86,40,40,40,40,40,75,72,72,83,87,63,85
Stefan Savić,The Destroyer CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,98,94,CB,28,187,79,71,67,79,3,2,81,75,73,76,80,84,66,66,93,94,99,95,92,82,78,94,86,4,1,40,40,40,40,40,98,CB,The Destroyer,,,34,187,79,Right,C,55,67,60,60,66,69,52,79,60,57,81,82,79,86,40,40,40,40,40,67,66,70,80,79,64,72
Sven Botman,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,94,89,CB,20,193,,52,66,70,1,1,64,76,67,89,84,68,55,58,79,83,90,88,90,82,75,85,85,2,0,40,40,40,40,40,94,CB,Build Up,,,25,193,85,Left,B,52,64,60,67,70,68,50,79,55,58,88,89,88,90,40,40,40,40,40,82,75,70,83,85,63,85
Takehiro Tomiyasu,Defensive Full-back CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,93,99,93,CB,21,188,84,69,72,80,4,3,78,75,80,78,83,84,71,73,91,91,96,86,90,84,80,96,89,6,2,40,40,40,40,40,99,RB,Defensive Full-back,,,22,188,84,Right,B,59,73,69,72,73,68,57,73,55,62,77,81,82,78,40,40,40,40,40,75,73,65,81,78,65,80
Thiago Silva,The Destroyer CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,100,95,CB,36,183,79,68,66,82,2,3,81,76,85,80,88,86,70,71,92,96,99,97,96,79,76,91,83,6,1,40,40,40,40,40,100,CB,The Destroyer,,,41,183,79,Right,C,53,68,61,64,72,73,52,76,60,61,84,81,84,74,40,40,40,40,40,64,63,72,83,75,60,73
Toby Alderweireld,Build Up CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,97,96,CB,30,186,91,73,64,87,2,2,85,73,73,73,88,92,76,71,92,96,99,99,92,80,73,96,87,6,2,40,40,40,40,40,97,CB,Build Up,,,36,187,91,Right,C,56,73,64,62,77,84,55,81,61,65,93,79,93,85,40,40,40,40,40,69,66,81,79,83,60,72
Victor Cuesta,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,89,90,CB,32,187,,62,70,73,2,1,77,82,71,85,83,82,70,67,85,76,92,84,74,81,63,84,73,2,1,40,40,40,40,40,89,CB,Build Up,,,37,187,84,Left,B,62,77,74,71,77,82,65,85,70,67,87,79,84,74,40,40,40,40,40,70,63,73,76,84,74,73
Victor Lindelöf,Build Up CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,97,95,CB,26,187,81,62,61,82,2,2,85,81,88,79,85,85,77,76,90,92,97,96,93,87,84,93,88,5,3,40,40,40,40,40,97,CB,Build Up,,,31,187,81,Right,C,51,66,64,65,71,70,51,73,61,60,76,74,76,76,40,40,40,40,40,71,72,69,76,75,60,72
Virgil van Dijk,Build Up CB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,97,104,97,CB,29,193,92,66,66,89,2,2,80,79,84,69,86,85,80,73,98,93,99,96,92,83,77,98,89,7,3,40,40,40,40,40,104,CB,Build Up,,,34,195,92,Right,E,48,62,56,60,67,68,48,76,50,61,79,79,80,81,40,40,40,40,40,77,72,73,81,85,63,75
Wesley Fofana,Build Up CB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,93,87,CB,20,190,,50,59,66,1,1,61,73,65,89,76,62,55,52,79,85,88,87,89,87,79,85,82,1,0,40,40,40,40,40,93,CB,Build Up,,,25,190,76,Right,B,50,61,61,65,64,62,51,79,55,52,86,89,87,89,40,40,40,40,40,86,79,66,85,85,63,82
Aaron Wan-Bissaka,Defensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,101,95,RB,23,183,72,74,64,82,2,2,84,79,86,96,80,79,64,73,73,82,90,99,89,99,95,84,95,6,2,40,40,40,40,40,101,RB,Defensive Full-back,,,22,183,72,Right,B,59,71,77,70,69,72,64,70,66,70,73,78,80,78,40,40,40,40,40,82,79,77,72,74,71,80
Achraf Hakimi,Offensive Full-back RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,96,90,RB,22,180,,79,78,84,2,2,83,85,80,74,79,74,69,75,65,70,69,79,86,99,88,77,91,1,1,40,40,40,40,40,96,RB,Offensive Full-back,,,27,181,73,Right,D,79,83,85,80,79,74,75,65,69,75,78,83,79,86,40,40,40,40,40,91,88,84,70,77,80,91
Ainsley Maitland-Niles,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,88,93,88,RB,23,177,70,73,67,80,3,3,83,87,86,89,82,80,72,71,67,72,71,75,82,93,88,76,86,4,2,40,40,40,40,40,93,RB,Offensive Full-back,,,28,180,70,Right,B,68,78,78,77,79,80,64,59,63,68,70,74,72,74,40,40,40,40,40,89,89,76,68,70,77,85
Alessandro Florenzi,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,96,94,RB,29,173,67,85,78,91,3,2,86,87,84,88,88,90,87,89,70,80,84,81,78,89,89,74,93,5,2,40,40,40,40,40,96,RB,Offensive Full-back,,,34,173,67,Right,C,67,76,75,74,77,77,67,66,71,73,69,72,72,76,40,40,40,40,40,76,76,77,69,61,75,76
Benjamin Pavard,Extra Frontman RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,99,96,RB,24,186,81,75,74,85,1,2,86,82,79,81,88,92,64,85,90,94,93,89,85,92,84,89,91,6,2,40,40,40,40,40,99,CB,Extra Frontman,,,29,186,81,Right,E,57,69,65,62,72,71,58,71,61,67,75,76,75,77,40,40,40,40,40,75,72,72,79,77,62,77
Benjamin Pavard,Build Up RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,94,91,RB,23,186,,58,89,76,0,1,70,71,62,65,85,74,61,67,83,85,78,86,84,88,78,87,85,1,1,40,40,40,40,40,94,CB,Build Up,,,29,186,81,Right,B,58,70,65,62,75,74,56,83,61,67,87,87,86,84,40,40,40,40,40,82,78,76,85,84,65,85
Cafu,Offensive Full-back RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",91,87,91,RB,29,176,,73,87,74,1,2,78,82,77,79,80,78,65,75,70,71,80,77,75,87,77,75,90,2,2,40,40,40,40,40,87,RB,Offensive Full-back,,,32,176,75,Right,C,73,78,77,77,75,78,66,70,65,75,74,71,77,75,40,40,40,40,40,79,77,74,71,75,70,90
Dani Alves,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,92,95,92,RB,37,172,68,82,77,90,2,3,86,85,90,86,94,86,79,84,66,80,86,87,83,85,85,77,82,7,2,40,40,40,40,40,95,RB,Offensive Full-back,,,42,172,70,Right,C,73,78,75,79,75,78,66,63,72,80,66,73,70,75,40,40,40,40,40,69,72,80,66,65,74,70
Dani Carvajal,Offensive Full-back RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,93,90,RB,27,173,,71,88,76,0,2,81,56,76,79,78,83,64,79,70,78,81,80,84,82,85,87,87,2,0,40,40,40,40,40,93,RB,Offensive Full-back,,,33,173,73,Right,B,71,81,79,76,80,83,61,70,64,79,80,78,80,84,40,40,40,40,40,85,85,76,78,74,79,87
Daniel Amartey,The Destroyer RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,90,94,90,RB,26,186,79,72,69,88,2,2,78,78,81,75,82,79,62,68,82,90,87,85,90,86,83,91,88,5,1,40,40,40,40,40,94,CB,The Destroyer,,,31,186,79,Right,C,57,66,63,65,67,62,54,71,52,56,74,73,75,76,40,40,40,40,40,71,68,67,73,78,60,76
Danilo,The Destroyer RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,93,89,RB,28,184,,64,77,79,2,2,75,70,68,71,81,78,66,70,73,80,80,88,75,80,78,86,82,2,2,40,40,40,40,40,93,CB,The Destroyer,,,34,184,78,Right,B,64,75,71,68,78,78,64,73,66,70,89,84,88,75,40,40,40,40,40,79,78,79,80,78,71,82
Davide Calabria,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,98,94,RB,23,177,70,81,75,79,3,3,83,82,81,89,81,87,74,83,75,81,88,88,90,87,91,76,93,6,2,40,40,40,40,40,98,RB,Offensive Full-back,,,29,177,70,Right,C,63,71,67,67,71,73,62,69,60,67,73,77,77,72,40,40,40,40,40,80,76,71,72,70,69,80
Denzel Dumfries,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,97,95,RB,24,189,80,81,79,87,2,3,82,84,81,75,85,86,65,71,94,93,78,84,88,97,90,93,94,6,3,40,40,40,40,40,97,RB,Offensive Full-back,,,29,189,80,Right,D,64,67,70,67,69,70,61,76,57,64,65,72,64,77,40,40,40,40,40,81,75,69,79,81,60,87
Denzel Dumfries,Cross Specialist RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,92,90,RB,23,189,,72,72,78,2,2,76,69,73,71,93,81,68,74,86,84,79,78,82,81,85,90,87,2,2,40,40,40,40,40,92,RMF,Cross Specialist,,,29,189,80,Right,,72,76,78,73,84,81,70,86,68,74,75,74,78,82,40,40,40,40,40,90,85,78,84,86,71,87
Djibril Sidibé,Defensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,90,91,90,RB,27,182,71,67,65,75,2,3,76,80,77,80,82,81,61,82,80,85,83,85,74,90,90,87,93,5,1,40,40,40,40,40,91,RB,Defensive Full-back,,,33,182,71,Right,B,60,66,67,64,69,67,55,62,60,65,67,68,69,66,40,40,40,40,40,72,69,63,68,71,65,72
Elseid Hysaj,Defensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,88,93,88,RB,26,182,75,71,61,76,2,2,82,71,78,83,85,76,63,67,75,79,83,87,86,87,87,74,94,5,3,40,40,40,40,40,93,RB,Defensive Full-back,,,31,182,75,Right,C,59,69,65,66,70,67,53,61,54,56,67,74,70,70,40,40,40,40,40,77,74,59,61,65,66,79
Fágner,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,94,94,RB,31,168,67,80,71,86,2,2,86,85,85,91,87,86,82,81,66,74,85,90,94,91,92,78,90,6,2,40,40,40,40,40,94,RB,Offensive Full-back,,,36,168,67,Right,C,68,76,72,72,76,73,65,50,74,71,71,71,75,82,40,40,40,40,40,72,76,75,61,60,81,78
Giovanni Di Lorenzo,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,99,94,RB,27,183,83,78,75,82,2,2,81,84,80,80,83,81,66,72,85,90,88,90,91,91,88,82,94,6,3,40,40,40,40,40,99,RB,Offensive Full-back,,,32,183,83,Right,C,66,71,70,65,74,72,63,72,55,62,73,74,77,78,40,40,40,40,40,78,75,66,76,74,65,82
Giovanni Di Lorenzo,Extra Frontman RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",88,93,88,RB,27,183,,69,70,69,1,2,73,80,68,78,78,72,55,63,78,83,83,86,82,87,80,80,87,2,2,40,40,40,40,40,93,CB,Extra Frontman,,,32,183,83,Right,B,69,73,73,68,72,72,73,78,55,63,85,85,86,82,40,40,40,40,40,83,80,69,83,80,67,87
Gonzalo Montiel,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,92,97,92,RB,22,175,70,76,72,86,2,2,81,84,79,88,84,78,67,74,84,91,77,85,92,92,93,85,90,5,3,40,40,40,40,40,97,RB,Offensive Full-back,,,28,175,70,Right,C,69,70,68,70,74,75,61,66,58,67,70,77,73,79,40,40,40,40,40,77,77,68,77,66,71,80
Héctor Bellerín,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,97,94,RB,25,178,74,83,71,81,2,2,87,86,86,90,84,84,68,77,69,77,82,87,83,99,96,75,92,5,1,40,40,40,40,40,97,RB,Offensive Full-back,,,30,178,74,Right,B,64,72,73,70,73,71,57,59,56,64,65,63,68,72,40,40,40,40,40,82,80,66,63,62,77,73
Hiroki Sakai,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,92,98,92,RB,30,183,70,78,64,82,3,3,83,80,80,80,82,84,73,79,79,86,84,83,89,86,84,85,95,6,2,40,40,40,40,40,98,RB,Offensive Full-back,,,21,185,78,Right,B,60,73,68,70,73,82,59,69,64,71,65,68,70,66,40,40,40,40,40,79,81,71,67,61,76,82
Javier Zanetti,Offensive Full-back RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,86,90,RB,37,178,,66,91,73,2,3,71,68,75,75,80,75,63,70,68,77,82,77,78,81,80,87,83,2,1,40,40,40,40,40,86,LB,Offensive Full-back,,,36,178,75,Right,C,66,71,75,75,76,75,66,68,63,70,76,79,77,78,40,40,40,40,40,79,80,73,77,75,75,83
Joao Cancelo,Full-back Finisher RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",90,95,90,RB,26,182,,80,70,78,1,2,86,87,85,70,83,93,68,93,65,70,70,75,77,92,85,66,88,2,1,40,40,40,40,40,95,LB,Full-back Finisher,,,31,182,74,Right,B,80,86,87,85,84,93,68,65,68,93,73,80,75,77,40,40,40,40,40,84,85,78,70,66,78,88
Jonas Svensson,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,87,93,87,RB,26,170,70,76,73,79,4,4,79,78,80,90,79,81,64,76,75,75,76,79,86,86,82,80,86,6,2,40,40,40,40,40,93,RB,Offensive Full-back,,,32,170,70,Right,C,61,73,71,63,71,79,63,60,65,74,75,80,72,75,40,40,40,40,40,91,84,75,76,75,84,92
Kenny Tete,Defensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,88,97,88,RB,24,180,71,70,65,79,3,3,77,79,72,82,82,84,61,75,77,79,85,89,83,85,80,86,83,4,2,40,40,40,40,40,97,RB,Defensive Full-back,,,30,180,71,Right,C,63,69,71,68,70,73,58,68,56,64,74,75,77,79,40,40,40,40,40,79,76,70,74,68,72,78
Kieran Trippier,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,95,98,95,RB,30,178,71,81,69,84,2,3,88,88,85,81,90,95,91,92,78,79,83,87,92,88,86,74,95,6,2,40,40,40,40,40,98,RB,Offensive Full-back,,,35,178,71,Right,C,68,76,73,74,71,81,56,69,80,83,68,72,70,74,40,40,40,40,40,75,73,74,70,61,73,81
Kyle Walker,Defensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,100,94,RB,30,183,83,77,73,91,1,2,84,84,80,78,84,88,78,84,81,85,76,84,84,99,90,86,96,5,3,40,40,40,40,40,100,RB,Defensive Full-back,,,35,183,83,Right,C,61,68,70,65,70,70,56,65,61,63,71,76,75,74,40,40,40,40,40,82,81,73,73,76,62,81
Kyle Walker,The Destroyer RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",89,94,89,RB,30,183,,60,69,81,0,1,73,80,69,82,80,75,65,70,72,81,72,84,85,97,82,81,88,1,2,40,40,40,40,40,94,CB,The Destroyer,,,35,183,83,Right,B,60,73,72,69,77,75,57,72,65,70,81,86,84,85,40,40,40,40,40,96,82,81,81,81,66,88
Matteo Darmian,Defensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,86,98,86,RB,30,182,70,70,64,76,2,2,82,77,81,82,77,76,61,71,80,77,82,87,78,82,82,81,89,5,3,40,40,40,40,40,98,RB,Defensive Full-back,,,36,182,70,Right,C,60,71,69,64,71,73,60,66,60,65,71,74,72,75,40,40,40,40,40,75,74,69,73,73,71,81
Mattia De Sciglio,Defensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,88,90,88,RB,28,182,78,68,66,82,3,3,80,77,79,73,80,83,68,78,70,80,80,84,77,87,85,81,89,4,2,40,40,40,40,40,90,RB,Defensive Full-back,,,33,182,78,Right,C,60,70,68,64,67,71,54,63,59,69,65,69,68,63,40,40,40,40,40,72,69,65,71,69,63,74
Nelson Semedo,Offensive Full-back RB,"scraped from pesmaster.com (PES 2020/2021 max ovr, myClub) + efhub.com (max overall fallback API)",87,92,87,RB,26,177,,68,73,77,1,2,78,65,78,79,73,77,59,66,58,76,86,79,80,75,92,93,85,1,1,40,40,40,40,40,92,RB,Offensive Full-back,,,32,177,67,Right,B,68,78,84,78,78,77,58,58,59,66,73,77,79,80,40,40,40,40,40,92,92,77,76,69,79,85
Noussair Mazraoui,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,92,98,92,RB,23,183,74,79,73,80,2,2,90,91,92,81,89,84,65,84,70,77,80,83,87,89,88,79,88,4,2,40,40,40,40,40,98,RB,Offensive Full-back,,,28,183,74,Right,C,65,75,79,70,73,72,65,63,66,74,69,61,70,72,40,40,40,40,40,83,81,66,69,60,69,79
Ola Aina,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,88,99,88,RB,24,184,82,73,70,80,3,3,79,82,78,79,80,76,62,68,74,84,74,78,80,88,87,86,88,5,2,40,40,40,40,40,99,RB,Offensive Full-back,,,29,184,82,Right,C,62,70,72,67,70,71,55,52,58,62,66,67,66,70,40,40,40,40,40,81,84,70,67,73,73,81
Reece James,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,96,102,96,RB,21,182,82,83,73,88,1,2,88,88,82,81,85,98,88,94,76,80,83,79,87,96,89,92,92,6,2,40,40,40,40,40,102,RB,Offensive Full-back,,,26,182,82,Right,C,70,73,73,74,77,80,64,65,73,86,73,75,76,75,40,40,40,40,40,77,76,80,70,79,73,81
Renzo Saravia,Defensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,89,97,89,RB,26,176,75,73,66,80,2,2,81,83,82,80,74,76,67,74,71,83,78,80,88,88,88,79,90,6,3,40,40,40,40,40,97,RB,Defensive Full-back,,,32,176,75,Right,C,67,72,76,72,68,75,63,65,67,72,80,77,81,85,40,40,40,40,40,92,88,75,83,81,77,92
Rick Karsdorp,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,92,91,92,RB,25,184,80,81,73,88,2,2,84,84,83,77,80,83,75,76,79,86,82,82,85,94,89,81,84,4,1,40,40,40,40,40,91,RB,Offensive Full-back,,,30,184,80,Right,C,70,73,75,71,73,74,64,68,64,68,69,70,71,73,40,40,40,40,40,80,79,74,67,75,68,83
Ruben Aguilar,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,93,96,93,RB,27,172,71,75,64,79,2,2,85,86,86,87,85,90,66,76,73,79,84,85,87,89,92,77,95,4,2,40,40,40,40,40,96,RB,Offensive Full-back,,,32,172,71,Right,C,70,72,72,72,73,75,55,63,60,67,71,74,73,76,40,40,40,40,40,73,76,65,72,65,72,81
Séamus Coleman,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,87,92,87,RB,31,177,77,75,70,81,1,2,81,81,77,78,81,84,68,74,73,77,80,83,83,82,83,77,86,6,2,40,40,40,40,40,92,RB,Offensive Full-back,,,37,177,77,Right,C,66,71,71,73,71,75,62,64,55,63,65,76,70,73,40,40,40,40,40,73,76,68,67,68,73,72
Sergi Roberto,Offensive Full-back RB,scraped from PES Master 2020 + PES Master 2021 + eFHUB Smart max,94,97,94,RB,27,178,68,79,75,79,1,2,90,87,90,86,93,94,76,80,68,79,83,86,85,89,84,79,92,6,3,40,40,40,40,40,97,RB,Offensive Full-back,,,33,178,68,Right,B,63,76,76,77,77,74,60,58,54,71,70,78,71,76,40,40,40,40,40,76,75,72,64,66,75,78
